Principal Commodity,Country,Unit,Quantity 2011-12,Value (INR) 2011-12,Quantity 2012-13*,Value (INR) 2012-13*
COMP.SOFTWARE IN PHYSICAL FORM,CHINA P RP,,0,48026130,0,322335481
COMP.SOFTWARE IN PHYSICAL FORM,COLOMBIA,,0,588031,0,0
COMP.SOFTWARE IN PHYSICAL FORM,CONGO P REP,,0,105569,0,378086
COMP.SOFTWARE IN PHYSICAL FORM,CROATIA,,0,0,0,2407
COMP.SOFTWARE IN PHYSICAL FORM,CYPRUS,,0,96334,0,7547
COMP.SOFTWARE IN PHYSICAL FORM,CZECH REPUBLIC,,0,2635408,0,19302
COMP.SOFTWARE IN PHYSICAL FORM,DENMARK,,0,7156474,0,0
COMP.SOFTWARE IN PHYSICAL FORM,DOMINICA,,0,81806,0,0
COMP.SOFTWARE IN PHYSICAL FORM,ECUADOR,,0,12393,0,136570
COMP.SOFTWARE IN PHYSICAL FORM,EGYPT A RP,,0,320125,0,535930
COMP.SOFTWARE IN PHYSICAL FORM,ETHIOPIA,,0,0,0,69394381
COMP.SOFTWARE IN PHYSICAL FORM,FINLAND,,0,285164,0,16848
COMP.SOFTWARE IN PHYSICAL FORM,FIJI IS,,0,0,0,911485
COMP.SOFTWARE IN PHYSICAL FORM,FRANCE,,0,120695637,0,168305844
COMP.SOFTWARE IN PHYSICAL FORM,GABON,,0,9880,0,21680
COMP.SOFTWARE IN PHYSICAL FORM,GERMANY,,0,2484360,0,1603251
COMP.SOFTWARE IN PHYSICAL FORM,GHANA,,0,8426705,0,20204500
COMP.SOFTWARE IN PHYSICAL FORM,GREECE,,0,381284,0,5639
COMP.SOFTWARE IN PHYSICAL FORM,HONG KONG,,0,944444058,0,214851360
COMP.SOFTWARE IN PHYSICAL FORM,HUNGARY,,0,378245,0,3726676
COMP.SOFTWARE IN PHYSICAL FORM,INDONESIA,,0,4410083,0,11117388
COMP.SOFTWARE IN PHYSICAL FORM,IRAN,,0,863520,0,32289279
COMP.SOFTWARE IN PHYSICAL FORM,IRAQ,,0,0,0,4364
COMP.SOFTWARE IN PHYSICAL FORM,IRELAND,,0,26310442,0,18906300
COMP.SOFTWARE IN PHYSICAL FORM,ISRAEL,,0,660442,0,1227168
COMP.SOFTWARE IN PHYSICAL FORM,ITALY,,0,465023,0,3314030
COMP.SOFTWARE IN PHYSICAL FORM,COTE D' IVOIRE,,0,242372,0,0
COMP.SOFTWARE IN PHYSICAL FORM,JAPAN,,0,10369805,0,8896237
COMP.SOFTWARE IN PHYSICAL FORM,JORDAN,,0,0,0,641068
COMP.SOFTWARE IN PHYSICAL FORM,KENYA,,0,4586141,0,12790448
COMP.SOFTWARE IN PHYSICAL FORM,KOREA DP RP,,0,82593,0,663564
COMP.SOFTWARE IN PHYSICAL FORM,KOREA RP,,0,7684936,0,1552296
COMP.SOFTWARE IN PHYSICAL FORM,KUWAIT,,0,1201160,0,1287340
COMP.SOFTWARE IN PHYSICAL FORM,LAO PD RP,,0,0,0,65328
COMP.SOFTWARE IN PHYSICAL FORM,LEBANON,,0,844625,0,5540920
COMP.SOFTWARE IN PHYSICAL FORM,MACEDONIA,,0,0,0,538666
COMP.SOFTWARE IN PHYSICAL FORM,MADAGASCAR,,0,0,0,13675
COMP.SOFTWARE IN PHYSICAL FORM,MALAWI,,0,0,0,2728666
COMP.SOFTWARE IN PHYSICAL FORM,MALAYSIA,,0,5177078,0,7057365
COMP.SOFTWARE IN PHYSICAL FORM,MALDIVES,,0,37150075,0,60665
COMP.SOFTWARE IN PHYSICAL FORM,MALTA,,0,131200,0,0
COMP.SOFTWARE IN PHYSICAL FORM,MAURITIUS,,0,60817495,0,11875
COMP.SOFTWARE IN PHYSICAL FORM,MYANMAR,,0,16286935,0,0
COMP.SOFTWARE IN PHYSICAL FORM,MEXICO,,0,700690,0,4427021
COMP.SOFTWARE IN PHYSICAL FORM,MONGOLIA,,0,18319499,0,0
COMP.SOFTWARE IN PHYSICAL FORM,MOZAMBIQUE,,0,2399063,0,15178200
COMP.SOFTWARE IN PHYSICAL FORM,NEPAL,,0,22644879,0,44938359
COMP.SOFTWARE IN PHYSICAL FORM,NETHERLAND,,0,6194965,0,1202497
COMP.SOFTWARE IN PHYSICAL FORM,NEW ZEALAND,,0,69984,0,0
COMP.SOFTWARE IN PHYSICAL FORM,NICARAGUA,,0,0,0,580350
COMP.SOFTWARE IN PHYSICAL FORM,NIGERIA,,0,46896793,0,3872101
COMP.SOFTWARE IN PHYSICAL FORM,NORWAY,,0,0,0,3720
COMP.SOFTWARE IN PHYSICAL FORM,OMAN,,0,9553973,0,1034321
COMP.SOFTWARE IN PHYSICAL FORM,PERU,,0,847665,0,0
COMP.SOFTWARE IN PHYSICAL FORM,PHILIPPINES,,0,7290,0,1865445
COMP.SOFTWARE IN PHYSICAL FORM,POLAND,,0,466525,0,235829
COMP.SOFTWARE IN PHYSICAL FORM,PUERTO RICO,,0,14032,0,0
COMP.SOFTWARE IN PHYSICAL FORM,QATAR,,0,2423014,0,8997534
COMP.SOFTWARE IN PHYSICAL FORM,REUNION,,0,2515,0,0
COMP.SOFTWARE IN PHYSICAL FORM,ROMANIA,,0,4544618,0,2605054
COMP.SOFTWARE IN PHYSICAL FORM,RUSSIA,,0,0,0,3248390
COMP.SOFTWARE IN PHYSICAL FORM,RWANDA,,0,346356,0,349002
COMP.SOFTWARE IN PHYSICAL FORM,SAUDI ARAB,,0,25581283,0,15989215
COMP.SOFTWARE IN PHYSICAL FORM,SENEGAL,,0,15564,0,0
COMP.SOFTWARE IN PHYSICAL FORM,SEYCHELLES,,0,337152,0,75055
COMP.SOFTWARE IN PHYSICAL FORM,SIERRA LEONE,,0,0,0,179884417
COMP.SOFTWARE IN PHYSICAL FORM,SLOVAK REP,,0,38658,0,0
COMP.SOFTWARE IN PHYSICAL FORM,SINGAPORE,,0,241955962,0,25488098
COMP.SOFTWARE IN PHYSICAL FORM,SOUTH AFRICA,,0,19401155,0,42969830
COMP.SOFTWARE IN PHYSICAL FORM,SPAIN,,0,2018,0,2558220
COMP.SOFTWARE IN PHYSICAL FORM,SRI LANKA DSR,,0,22841315,0,34799320
COMP.SOFTWARE IN PHYSICAL FORM,SUDAN,,0,4370350,0,0
COMP.SOFTWARE IN PHYSICAL FORM,SWEDEN,,0,783784,0,962024
COMP.SOFTWARE IN PHYSICAL FORM,SWITZERLAND,,0,1711948,0,3038630
COMP.SOFTWARE IN PHYSICAL FORM,TANZANIA REP,,0,674304,0,93432101
COMP.SOFTWARE IN PHYSICAL FORM,THAILAND,,0,917260,0,9466409
COMP.SOFTWARE IN PHYSICAL FORM,TUNISIA,,0,12191484,0,814096
COMP.SOFTWARE IN PHYSICAL FORM,TURKEY,,0,844219,0,201191
COMP.SOFTWARE IN PHYSICAL FORM,UGANDA,,0,7063970,0,1460547
COMP.SOFTWARE IN PHYSICAL FORM,U ARAB EMTS,,0,102321887,0,463504008
COMP.SOFTWARE IN PHYSICAL FORM,U K,,0,1576730564,0,1690717336
COMP.SOFTWARE IN PHYSICAL FORM,UKRAINE,,0,12301,0,0
COMP.SOFTWARE IN PHYSICAL FORM,U S A,,0,19921904111,0,14086691673
COMP.SOFTWARE IN PHYSICAL FORM,VIETNAM SOC REP,,0,64675,0,3893880
COMP.SOFTWARE IN PHYSICAL FORM,ZAMBIA,,0,595355,0,1491326
COMP.SOFTWARE IN PHYSICAL FORM,ZIMBABWE,,0,28795,0,0
COMP.SOFTWARE IN PHYSICAL FORM,UNSPECIFIED,,0,0,0,2093261176
MANMADE STAPLE FIBRE,ALGERIA,,0,727649,0,20245224
MANMADE STAPLE FIBRE,ARGENTINA,,0,230627025,0,234009373
MANMADE STAPLE FIBRE,AUSTRALIA,,0,22100376,0,18398962
MANMADE STAPLE FIBRE,AUSTRIA,,0,36306,0,53550
MANMADE STAPLE FIBRE,BAHARAIN IS,,0,86153775,0,96515404
MANMADE STAPLE FIBRE,BANGLADESH PR,,0,757385705,0,1561601789
MANMADE STAPLE FIBRE,BELGIUM,,0,1177957043,0,1076915363
MANMADE STAPLE FIBRE,BENIN,,0,1001422,0,0
MANMADE STAPLE FIBRE,BRAZIL,,0,180423069,0,65885609
MANMADE STAPLE FIBRE,BELARUS,,0,0,0,2319866
MANMADE STAPLE FIBRE,CANADA,,0,49137428,0,10908048
MANMADE STAPLE FIBRE,CHILE,,0,1252000,0,837183
MANMADE STAPLE FIBRE,TAIWAN,,0,103629459,0,14460325
MANMADE STAPLE FIBRE,CHINA P RP,,0,1768224759,0,1120985477
MANMADE STAPLE FIBRE,COLOMBIA,,0,164869352,0,188839731
MANMADE STAPLE FIBRE,CROATIA,,0,0,0,8203798
MANMADE STAPLE FIBRE,CZECH REPUBLIC,,0,10481184,0,0
MANMADE STAPLE FIBRE,DENMARK,,0,1548299,0,828
MANMADE STAPLE FIBRE,DJIBOUTI,,0,33106399,0,8405428
MANMADE STAPLE FIBRE,DOMINIC REP,,0,10291638,0,8127062
MANMADE STAPLE FIBRE,DOMINICA,,0,1854041,0,0
MANMADE STAPLE FIBRE,ECUADOR,,0,44210008,0,23605946
MANMADE STAPLE FIBRE,EGYPT A RP,,0,1089860947,0,794571229
MANMADE STAPLE FIBRE,EL SALVADOR,,0,61037340,0,84358651
MANMADE STAPLE FIBRE,ESTONIA,,0,12498571,0,18930408
MANMADE STAPLE FIBRE,ETHIOPIA,,0,6338628,0,23881553
MANMADE STAPLE FIBRE,FINLAND,,0,0,0,26680577
MANMADE STAPLE FIBRE,FIJI IS,,0,0,0,37669
MANMADE STAPLE FIBRE,FRANCE,,0,465109163,0,421415526
MANMADE STAPLE FIBRE,GERMANY,,0,2426344849,0,2013642372
MANMADE STAPLE FIBRE,GHANA,,0,28033,0,0
MANMADE STAPLE FIBRE,GREECE,,0,11370207,0,4306902
MANMADE STAPLE FIBRE,GUADELOUPE,,0,1773,0,54696
MANMADE STAPLE FIBRE,GUATEMALA,,0,0,0,7520852
MANMADE STAPLE FIBRE,HONG KONG,,0,16221842,0,24043
MANMADE STAPLE FIBRE,INDONESIA,,0,1106535628,0,1588203620
MANMADE STAPLE FIBRE,IRAN,,0,669811149,0,421566472
MANMADE STAPLE FIBRE,IRAQ,,0,71523,0,0
MANMADE STAPLE FIBRE,IRELAND,,0,0,0,39090595
MANMADE STAPLE FIBRE,ISRAEL,,0,290996242,0,261719240
MANMADE STAPLE FIBRE,ITALY,,0,586659005,0,617098105
MANMADE STAPLE FIBRE,JAPAN,,0,4285070,0,4019566
MANMADE STAPLE FIBRE,JORDAN,,0,1317,0,3136997
MANMADE STAPLE FIBRE,KENYA,,0,157739744,0,186010492
MANMADE STAPLE FIBRE,KOREA DP RP,,0,19046,0,3430488
MANMADE STAPLE FIBRE,KOREA RP,,0,2840150,0,7248083
MANMADE STAPLE FIBRE,KUWAIT,,0,1514410,0,10357600
MANMADE STAPLE FIBRE,LEBANON,,0,7483478,0,12431189
MANMADE STAPLE FIBRE,LITHUANIA,,0,1664832,0,4714523
MANMADE STAPLE FIBRE,MADAGASCAR,,0,1590032,0,1531981
MANMADE STAPLE FIBRE,MALAWI,,0,0,0,1911
MANMADE STAPLE FIBRE,MALAYSIA,,0,47553019,0,4464001
MANMADE STAPLE FIBRE,MALDIVES,,0,3401768,0,2502269
MANMADE STAPLE FIBRE,MAURITIUS,,0,94375879,0,129775341
MANMADE STAPLE FIBRE,MEXICO,,0,417884470,0,460504246
MANMADE STAPLE FIBRE,MOROCCO,,0,373353714,0,530753564
MANMADE STAPLE FIBRE,MOZAMBIQUE,,0,9248189,0,5676624
MANMADE STAPLE FIBRE,NAMIBIA,,0,918196,0,0
MANMADE STAPLE FIBRE,NEPAL,,0,1668631824,0,1296869834
MANMADE STAPLE FIBRE,NETHERLAND,,0,175377410,0,117597744
MANMADE STAPLE FIBRE,NETHERLANDANTIL,,0,0,0,68543
MANMADE STAPLE FIBRE,NEW ZEALAND,,0,268615,0,201271
MANMADE STAPLE FIBRE,NIGERIA,,0,151584479,0,68212297
MANMADE STAPLE FIBRE,OMAN,,0,4162095,0,3379098
MANMADE STAPLE FIBRE,PAKISTAN IR,,0,1696259455,0,1792156223
MANMADE STAPLE FIBRE,PANAMA REPUBLIC,,0,0,0,136
MANMADE STAPLE FIBRE,PAPUA N GNA,,0,2950,0,0
MANMADE STAPLE FIBRE,PARAGUAY,,0,0,0,7444757
MANMADE STAPLE FIBRE,PERU,,0,281103596,0,440171437
MANMADE STAPLE FIBRE,PHILIPPINES,,0,0,0,203829736
MANMADE STAPLE FIBRE,POLAND,,0,100273636,0,47835320
MANMADE STAPLE FIBRE,PORTUGAL,,0,322637497,0,321108127
MANMADE STAPLE FIBRE,PUERTO RICO,,0,2688,0,0
MANMADE STAPLE FIBRE,QATAR,,0,873500,0,0
MANMADE STAPLE FIBRE,ROMANIA,,0,69270484,0,77812131
MANMADE STAPLE FIBRE,RUSSIA,,0,60353113,0,224416866
MANMADE STAPLE FIBRE,SAUDI ARAB,,0,246626062,0,388273728
MANMADE STAPLE FIBRE,SINGAPORE,,0,55906474,0,13253006
MANMADE STAPLE FIBRE,SLOVENIA,,0,77562818,0,51502614
MANMADE STAPLE FIBRE,SOMALIA,,0,0,0,1821206
MANMADE STAPLE FIBRE,SOUTH AFRICA,,0,55108599,0,113805100
MANMADE STAPLE FIBRE,SPAIN,,0,654301528,0,1084646123
MANMADE STAPLE FIBRE,SRI LANKA DSR,,0,2385121,0,500644
MANMADE STAPLE FIBRE,SUDAN,,0,189,0,0
MANMADE STAPLE FIBRE,SWEDEN,,0,18543,0,7741642
MANMADE STAPLE FIBRE,SWITZERLAND,,0,1784984,0,907
MANMADE STAPLE FIBRE,SYRIA,,0,1772719456,0,434622469
MANMADE STAPLE FIBRE,TANZANIA REP,,0,28922932,0,28512098
MANMADE STAPLE FIBRE,THAILAND,,0,167117080,0,70726524
MANMADE STAPLE FIBRE,TRINIDAD,,0,0,0,1077
MANMADE STAPLE FIBRE,TUNISIA,,0,53130938,0,26825326
MANMADE STAPLE FIBRE,TURKEY,,0,4507640680,0,5498608364
MANMADE STAPLE FIBRE,UGANDA,,0,115765,0,94500
MANMADE STAPLE FIBRE,U ARAB EMTS,,0,206513698,0,202725302
MANMADE STAPLE FIBRE,U K,,0,121144078,0,105814922
MANMADE STAPLE FIBRE,UKRAINE,,0,0,0,3757278
MANMADE STAPLE FIBRE,U S A,,0,2365089491,0,2565328092
MANMADE STAPLE FIBRE,URUGUAY,,0,5190676,0,15247534
MANMADE STAPLE FIBRE,VENEZUELA,,0,0,0,5765907
MANMADE STAPLE FIBRE,VIETNAM SOC REP,,0,157022110,0,224348800
MANMADE STAPLE FIBRE,YEMEN REPUBLC,,0,5919436,0,0
"COTTON YARN,FABRICS,MADEUPSETC",AFGHANISTAN TIS,,0,82409068,0,103689801
"COTTON YARN,FABRICS,MADEUPSETC",ALBANIA,,0,3726840,0,32533527
"COTTON YARN,FABRICS,MADEUPSETC",ALGERIA,,0,261917522,0,277451271
"COTTON YARN,FABRICS,MADEUPSETC",AMERI SAMOA,,0,0,0,490017
"COTTON YARN,FABRICS,MADEUPSETC",ANDORRA,,0,28128,0,4166040
"COTTON YARN,FABRICS,MADEUPSETC",ANGOLA,,0,689906062,0,1110910714
"COTTON YARN,FABRICS,MADEUPSETC",ANTIGUA,,0,2593237,0,904785
"COTTON YARN,FABRICS,MADEUPSETC",ARGENTINA,,0,608425815,0,783231473
"COTTON YARN,FABRICS,MADEUPSETC",ARMENIA,,0,1837668,0,0
"COTTON YARN,FABRICS,MADEUPSETC",AUSTRALIA,,0,3402410673,0,3673538435
"COTTON YARN,FABRICS,MADEUPSETC",AUSTRIA,,0,344572356,0,464641862
"COTTON YARN,FABRICS,MADEUPSETC",ARUBA,,0,3207043,0,3306010
"COTTON YARN,FABRICS,MADEUPSETC",AZERBAIJAN,,0,1411613,0,985513
"COTTON YARN,FABRICS,MADEUPSETC",BAHAMAS,,0,1454534,0,118414
"COTTON YARN,FABRICS,MADEUPSETC",BAHARAIN IS,,0,326553625,0,403012304
"COTTON YARN,FABRICS,MADEUPSETC",BANGLADESH PR,,0,32911130803,0,50834642859
"COTTON YARN,FABRICS,MADEUPSETC",BARBADOS,,0,11377996,0,3216317
"COTTON YARN,FABRICS,MADEUPSETC",BELIZE,,0,8238181,0,140685
"COTTON YARN,FABRICS,MADEUPSETC",BELGIUM,,0,3267528766,0,2652536764
"COTTON YARN,FABRICS,MADEUPSETC",BENIN,,0,1730042667,0,1597536415
"COTTON YARN,FABRICS,MADEUPSETC",BERMUDA,,0,779208,0,581790
"COTTON YARN,FABRICS,MADEUPSETC",BHUTAN,,0,228800,0,3486878
"COTTON YARN,FABRICS,MADEUPSETC",BOLIVIA,,0,2280153,0,17547705
"COTTON YARN,FABRICS,MADEUPSETC",BOSNIA-HRZGOVIN,,0,14759988,0,19607145
"COTTON YARN,FABRICS,MADEUPSETC",BOTSWANA,,0,19473785,0,43021196
"COTTON YARN,FABRICS,MADEUPSETC",BRAZIL,,0,4759981690,0,4795009239
"COTTON YARN,FABRICS,MADEUPSETC",BR VIRGN IS,,0,186552,0,493876
"COTTON YARN,FABRICS,MADEUPSETC",BRUNEI,,0,981321,0,4702625
"COTTON YARN,FABRICS,MADEUPSETC",BULGARIA,,0,313939262,0,151882978
"COTTON YARN,FABRICS,MADEUPSETC",BURKINA FASO,,0,30632432,0,22561687
"COTTON YARN,FABRICS,MADEUPSETC",BURUNDI,,0,24206656,0,42249592
"COTTON YARN,FABRICS,MADEUPSETC",BELARUS,,0,108359280,0,107870710
"COTTON YARN,FABRICS,MADEUPSETC",CAMBODIA,,0,1314093934,0,1250532260
"COTTON YARN,FABRICS,MADEUPSETC",CAMEROON,,0,148854307,0,109985887
"COTTON YARN,FABRICS,MADEUPSETC",CANADA,,0,3158856783,0,3471014358
"COTTON YARN,FABRICS,MADEUPSETC",CAYMAN IS,,0,93152,0,25720
"COTTON YARN,FABRICS,MADEUPSETC",C AFRI REP,,0,0,0,34438
"COTTON YARN,FABRICS,MADEUPSETC",CHAD,,0,692453,0,22751895
"COTTON YARN,FABRICS,MADEUPSETC",CHILE,,0,857563389,0,1150240186
"COTTON YARN,FABRICS,MADEUPSETC",TAIWAN,,0,1886439066,0,2271853227
"COTTON YARN,FABRICS,MADEUPSETC",CHINA P RP,,0,28712777234,0,64345343287
"COTTON YARN,FABRICS,MADEUPSETC",COLOMBIA,,0,5215476635,0,5451638537
"COTTON YARN,FABRICS,MADEUPSETC",COMOROS,,0,83727311,0,105390192
"COTTON YARN,FABRICS,MADEUPSETC",CONGO P REP,,0,544413135,0,415034004
"COTTON YARN,FABRICS,MADEUPSETC",COSTA RICA,,0,35865197,0,35367833
"COTTON YARN,FABRICS,MADEUPSETC",CROATIA,,0,443175861,0,390236693
"COTTON YARN,FABRICS,MADEUPSETC",CUBA,,0,0,0,43955191
"COTTON YARN,FABRICS,MADEUPSETC",CYPRUS,,0,18421716,0,21244431
"COTTON YARN,FABRICS,MADEUPSETC",CZECH REPUBLIC,,0,818694199,0,846114013
"COTTON YARN,FABRICS,MADEUPSETC",DENMARK,,0,1255849739,0,1233891005
"COTTON YARN,FABRICS,MADEUPSETC",DJIBOUTI,,0,306247504,0,114439038
"COTTON YARN,FABRICS,MADEUPSETC",DOMINIC REP,,0,616412926,0,1007523313
"COTTON YARN,FABRICS,MADEUPSETC",DOMINICA,,0,11582759,0,4074211
"COTTON YARN,FABRICS,MADEUPSETC",ECUADOR,,0,229392087,0,121610416
"COTTON YARN,FABRICS,MADEUPSETC",EGYPT A RP,,0,12655183395,0,9029422903
"COTTON YARN,FABRICS,MADEUPSETC",EL SALVADOR,,0,278916851,0,267938889
"COTTON YARN,FABRICS,MADEUPSETC",ESTONIA,,0,190840854,0,216239347
"COTTON YARN,FABRICS,MADEUPSETC",ETHIOPIA,,0,88282729,0,65032006
"COTTON YARN,FABRICS,MADEUPSETC",ERITREA,,0,10452595,0,4216800
"COTTON YARN,FABRICS,MADEUPSETC",EQUTL GUINEA,,0,14448059,0,64344361
"COTTON YARN,FABRICS,MADEUPSETC",FAROE IS.,,0,1519800,0,0
"COTTON YARN,FABRICS,MADEUPSETC",FINLAND,,0,473283520,0,791933277
"COTTON YARN,FABRICS,MADEUPSETC",FIJI IS,,0,29708528,0,44330924
"COTTON YARN,FABRICS,MADEUPSETC",FRANCE,,0,3340397056,0,3220568574
"COTTON YARN,FABRICS,MADEUPSETC",FR GUIANA,,0,1586126,0,773095
"COTTON YARN,FABRICS,MADEUPSETC",FR POLYNESIA,,0,12358829,0,602774
"COTTON YARN,FABRICS,MADEUPSETC",GABON,,0,137208245,0,134116175
"COTTON YARN,FABRICS,MADEUPSETC",GAMBIA,,0,1166251315,0,1150798301
"COTTON YARN,FABRICS,MADEUPSETC",GEORGIA,,0,14516770,0,16585610
"COTTON YARN,FABRICS,MADEUPSETC",GERMANY,,0,12257008332,0,10967431155
"COTTON YARN,FABRICS,MADEUPSETC",GHANA,,0,532896055,0,772667834
"COTTON YARN,FABRICS,MADEUPSETC",GIBRALTAR,,0,177500,0,274332
"COTTON YARN,FABRICS,MADEUPSETC",GREECE,,0,593520303,0,618741429
"COTTON YARN,FABRICS,MADEUPSETC",GRENADA,,0,81569,0,0
"COTTON YARN,FABRICS,MADEUPSETC",GUADELOUPE,,0,3599293,0,2945280
"COTTON YARN,FABRICS,MADEUPSETC",GUAM,,0,4572363,0,11461567
"COTTON YARN,FABRICS,MADEUPSETC",GUATEMALA,,0,1338063842,0,2432478666
"COTTON YARN,FABRICS,MADEUPSETC",GUINEA,,0,192488894,0,63638520
"COTTON YARN,FABRICS,MADEUPSETC",GUINEA BISSAU,,0,17889,0,0
"COTTON YARN,FABRICS,MADEUPSETC",GUYANA,,0,7541096,0,10200654
"COTTON YARN,FABRICS,MADEUPSETC",HAITI,,0,7450807,0,37886
"COTTON YARN,FABRICS,MADEUPSETC",HONDURAS,,0,356000318,0,402792355
